time_s,ps0,ps1,ps2,ps3,ps4,ps5,ps6,ps7,peak_front,proximity_active,hazard_region,turn_direction,camera_state,left_speed,right_speed,reason
54.816,65.658,70.448,68.892,65.081,67.490,61.125,69.330,62.149,70.448,0,clear,1,FOLLOW_LANE,4.524764,4.675236,camera command; proximity clear
54.848,65.277,67.809,67.599,66.736,66.107,67.254,67.545,64.604,67.809,0,clear,1,FOLLOW_LANE,4.524758,4.675242,camera command; proximity clear
54.880,64.539,67.718,62.594,66.341,68.402,67.424,68.972,61.658,68.972,0,clear,1,FOLLOW_LANE,4.524752,4.675248,camera command; proximity clear
54.912,66.500,73.384,66.812,72.003,69.958,63.453,62.963,67.372,73.384,0,clear,1,FOLLOW_LANE,4.524746,4.675254,camera command; proximity clear
54.944,66.145,68.325,58.840,62.689,64.225,67.698,66.746,62.921,68.325,0,clear,1,FOLLOW_LANE,4.524740,4.675260,camera command; proximity clear
54.976,72.527,65.045,69.084,69.920,65.673,65.852,66.443,69.055,72.527,0,clear,1,FOLLOW_LANE,4.524734,4.675266,camera command; proximity clear
55.008,65.155,69.702,66.098,67.300,64.934,70.369,65.842,66.639,69.702,0,clear,1,FOLLOW_LANE,4.524728,4.675272,camera command; proximity clear
55.040,62.987,65.854,72.195,64.653,73.423,61.919,62.351,66.043,66.043,0,clear,1,FOLLOW_LANE,4.524722,4.675278,camera command; proximity clear
55.072,63.379,69.963,69.666,69.963,70.767,69.865,69.554,71.081,71.081,0,clear,1,FOLLOW_LANE,4.524716,4.675284,camera command; proximity clear
55.104,69.653,68.101,69.470,65.857,72.861,71.758,66.618,70.616,70.616,0,clear,1,FOLLOW_LANE,4.524710,4.675290,camera command; proximity clear
55.136,73.429,71.154,60.587,66.354,60.936,65.131,68.312,63.536,73.429,0,clear,1,FOLLOW_LANE,4.541111,4.658889,camera command; proximity clear
55.168,67.143,64.602,65.937,66.462,69.454,61.658,62.990,66.663,67.143,0,clear,1,FOLLOW_LANE,4.553607,4.646393,camera command; proximity clear
55.200,68.195,64.401,65.504,70.642,66.399,66.281,70.840,64.981,70.840,0,clear,1,FOLLOW_LANE,4.549697,4.650303,camera command; proximity clear
55.232,61.130,69.512,64.233,61.458,67.083,70.344,70.018,62.702,70.018,0,clear,1,FOLLOW_LANE,4.549693,4.650307,camera command; proximity clear
55.264,60.912,67.762,63.367,69.081,71.316,66.746,67.815,64.903,67.815,0,clear,1,FOLLOW_LANE,4.549689,4.650311,camera command; proximity clear
55.296,62.423,70.410,64.135,67.206,69.634,68.091,69.875,64.931,70.410,0,clear,1,FOLLOW_LANE,4.549685,4.650315,camera command; proximity clear
55.328,66.461,64.536,70.281,69.339,69.078,63.148,71.311,67.371,71.311,0,clear,1,FOLLOW_LANE,4.549681,4.650319,camera command; proximity clear
55.360,72.864,66.416,72.868,71.303,64.766,66.563,66.178,69.585,72.864,0,clear,1,FOLLOW_LANE,4.549677,4.650323,camera command; proximity clear
55.392,66.976,71.723,68.967,68.513,66.812,65.929,71.605,62.723,71.723,0,clear,1,FOLLOW_LANE,4.549673,4.650327,camera command; proximity clear
55.424,69.078,65.038,72.301,68.610,63.457,67.077,65.158,66.378,69.078,0,clear,1,FOLLOW_LANE,4.549669,4.650331,camera command; proximity clear
55.456,71.071,60.130,68.198,66.434,67.405,74.659,68.518,75.235,75.235,0,clear,1,FOLLOW_LANE,4.615294,4.584706,camera command; proximity clear
55.488,65.625,67.493,68.637,63.563,70.994,64.617,70.336,69.843,70.336,0,clear,1,FOLLOW_LANE,4.599669,4.600331,camera command; proximity clear
55.520,62.860,61.377,68.141,67.290,62.095,66.318,67.164,69.792,69.792,0,clear,1,FOLLOW_LANE,4.599669,4.600331,camera command; proximity clear
55.552,63.381,70.094,63.052,67.521,70.616,67.186,71.835,66.049,71.835,0,clear,1,FOLLOW_LANE,4.599669,4.600331,camera command; proximity clear
55.584,70.617,62.949,63.644,60.048,66.055,69.005,62.976,65.658,70.617,0,clear,1,FOLLOW_LANE,4.599669,4.600331,camera command; proximity clear
55.616,62.965,65.134,71.194,69.382,68.619,67.728,65.193,68.856,68.856,0,clear,1,FOLLOW_LANE,4.599669,4.600331,camera command; proximity clear
55.648,64.719,65.454,64.539,63.011,70.543,58.934,68.378,63.711,68.378,0,clear,1,FOLLOW_LANE,4.599669,4.600331,camera command; proximity clear
55.680,62.303,72.405,59.764,61.157,66.397,60.888,69.490,71.322,72.405,0,clear,1,FOLLOW_LANE,4.599669,4.600331,camera command; proximity clear
55.712,69.186,67.935,69.327,64.988,67.484,60.180,68.314,70.145,70.145,0,clear,1,FOLLOW_LANE,4.599669,4.600331,camera command; proximity clear
55.744,69.635,64.481,67.206,69.285,65.161,60.735,70.072,67.574,70.072,0,clear,1,FOLLOW_LANE,4.599669,4.600331,camera command; proximity clear
55.776,64.891,65.024,67.304,67.733,69.881,66.319,63.809,68.927,68.927,0,clear,1,FOLLOW_LANE,4.599669,4.600331,camera command; proximity clear
55.808,65.092,69.885,70.237,65.692,63.680,63.129,65.738,64.556,69.885,0,clear,1,FOLLOW_LANE,4.599669,4.600331,camera command; proximity clear
55.840,66.043,73.158,67.593,64.973,68.053,68.948,70.863,63.590,73.158,0,clear,1,FOLLOW_LANE,4.599669,4.600331,camera command; proximity clear
55.872,66.689,62.021,65.351,67.004,68.716,62.634,67.395,67.680,67.680,0,clear,1,FOLLOW_LANE,4.599669,4.600331,camera command; proximity clear
55.904,68.746,69.677,74.260,64.006,67.770,69.888,66.445,58.657,69.677,0,clear,1,FOLLOW_LANE,4.599669,4.600331,camera command; proximity clear
55.936,67.059,67.349,66.583,66.525,65.525,63.039,68.951,61.174,68.951,0,clear,1,FOLLOW_LANE,4.599669,4.600331,camera command; proximity clear
55.968,68.673,68.916,63.573,65.357,70.485,65.786,67.514,66.901,68.916,0,clear,1,FOLLOW_LANE,4.599669,4.600331,camera command; proximity clear
56.000,69.181,69.165,65.678,67.355,68.243,66.376,71.507,65.241,71.507,0,clear,1,FOLLOW_LANE,4.599669,4.600331,camera command; proximity clear
56.032,63.090,63.791,65.257,66.870,63.072,70.187,71.829,67.513,71.829,0,clear,1,FOLLOW_LANE,4.599669,4.600331,camera command; proximity clear
56.064,69.026,64.629,63.741,67.124,65.062,67.129,65.412,60.829,69.026,0,clear,1,FOLLOW_LANE,4.599669,4.600331,camera command; proximity clear
56.096,63.603,67.530,68.407,69.437,65.289,62.852,63.674,65.486,67.530,0,clear,1,FOLLOW_LANE,4.599669,4.600331,camera command; proximity clear
56.128,69.252,62.185,64.724,62.856,69.324,66.237,70.312,66.126,70.312,0,clear,1,FOLLOW_LANE,4.599669,4.600331,camera command; proximity clear
56.160,70.377,72.250,62.513,67.943,66.968,72.854,63.774,63.657,72.250,0,clear,1,FOLLOW_LANE,4.599669,4.600331,camera command; proximity clear
56.192,61.716,68.054,67.589,70.218,65.260,70.951,69.206,66.852,69.206,0,clear,1,FOLLOW_LANE,4.599669,4.600331,camera command; proximity clear
56.224,65.690,65.621,69.588,67.972,70.065,63.344,64.039,67.594,67.594,0,clear,1,FOLLOW_LANE,4.599669,4.600331,camera command; proximity clear
56.256,72.902,69.631,68.830,67.853,65.824,67.961,68.688,67.856,72.902,0,clear,1,FOLLOW_LANE,4.599669,4.600331,camera command; proximity clear
56.288,67.707,74.543,67.792,68.489,64.906,66.199,65.844,68.301,74.543,0,clear,1,FOLLOW_LANE,4.599669,4.600331,camera command; proximity clear
56.320,70.609,73.464,60.463,63.710,66.401,61.605,69.868,63.671,73.464,0,clear,1,FOLLOW_LANE,4.599669,4.600331,camera command; proximity clear
56.352,62.760,65.135,69.801,75.181,72.497,68.735,68.221,67.278,68.221,0,clear,1,FOLLOW_LANE,4.599669,4.600331,camera command; proximity clear
56.384,71.192,70.060,69.209,65.172,66.216,64.967,65.624,70.592,71.192,0,clear,1,FOLLOW_LANE,4.599669,4.600331,camera command; proximity clear
56.416,66.352,65.287,64.774,70.866,65.977,68.000,64.466,72.013,72.013,0,clear,1,FOLLOW_LANE,4.599669,4.600331,camera command; proximity clear
56.448,63.538,67.312,69.720,65.713,63.688,67.203,69.704,68.510,69.704,0,clear,1,FOLLOW_LANE,4.599669,4.600331,camera command; proximity clear
56.480,68.763,71.181,70.786,69.351,64.377,67.934,63.202,64.878,71.181,0,clear,1,FOLLOW_LANE,4.599669,4.600331,camera command; proximity clear
56.512,65.523,60.105,59.786,62.565,65.424,68.290,67.661,63.357,67.661,0,clear,1,FOLLOW_LANE,4.599669,4.600331,camera command; proximity clear
56.544,66.026,70.182,67.046,67.680,68.480,65.091,70.729,67.209,70.729,0,clear,1,FOLLOW_LANE,4.599669,4.600331,camera command; proximity clear
56.576,67.726,69.038,65.040,64.654,61.729,62.943,68.693,63.177,69.038,0,clear,1,FOLLOW_LANE,4.599669,4.600331,camera command; proximity clear
56.608,61.281,72.798,70.143,69.463,66.841,72.313,69.199,71.239,72.798,0,clear,1,FOLLOW_LANE,4.599669,4.600331,camera command; proximity clear
56.640,69.190,69.587,64.161,61.081,63.962,63.589,69.375,68.026,69.587,0,clear,1,FOLLOW_LANE,4.599669,4.600331,camera command; proximity clear
56.672,67.318,71.875,62.810,74.255,66.778,64.506,63.008,59.624,71.875,0,clear,1,FOLLOW_LANE,4.599669,4.600331,camera command; proximity clear
56.704,69.188,72.028,65.020,62.451,67.405,66.335,66.049,66.106,72.028,0,clear,1,FOLLOW_LANE,4.599669,4.600331,camera command; proximity clear
56.736,66.013,62.373,65.630,67.284,71.381,67.156,67.016,61.802,67.016,0,clear,1,FOLLOW_LANE,4.599669,4.600331,camera command; proximity clear
56.768,65.533,69.173,69.184,68.120,68.890,67.854,68.971,65.529,69.173,0,clear,1,FOLLOW_LANE,4.599669,4.600331,camera command; proximity clear
56.800,73.753,68.768,64.466,68.262,64.853,74.225,65.581,64.980,73.753,0,clear,1,FOLLOW_LANE,4.599669,4.600331,camera command; proximity clear
56.832,65.859,68.435,65.911,66.291,65.225,67.756,72.300,64.945,72.300,0,clear,1,FOLLOW_LANE,4.599669,4.600331,camera command; proximity clear
56.864,64.400,68.300,64.426,66.270,69.407,66.074,61.489,71.788,71.788,0,clear,1,FOLLOW_LANE,4.599669,4.600331,camera command; proximity clear
56.896,67.869,69.858,64.071,65.719,71.448,68.512,60.600,72.162,72.162,0,clear,1,FOLLOW_LANE,4.599669,4.600331,camera command; proximity clear
56.928,69.364,69.293,67.468,65.044,67.584,74.301,68.351,66.827,69.364,0,clear,1,FOLLOW_LANE,4.599669,4.600331,camera command; proximity clear
56.960,69.712,66.212,61.550,66.895,69.046,68.427,62.917,66.881,69.712,0,clear,1,FOLLOW_LANE,4.599669,4.600331,camera command; proximity clear
56.992,68.525,63.146,67.837,65.234,65.848,67.854,70.580,67.014,70.580,0,clear,1,FOLLOW_LANE,4.599669,4.600331,camera command; proximity clear
57.024,64.764,70.668,68.779,59.577,64.113,65.899,60.273,70.337,70.668,0,clear,1,FOLLOW_LANE,4.599669,4.600331,camera command; proximity clear
57.056,65.346,72.259,60.726,71.201,63.299,61.604,70.517,71.967,72.259,0,clear,1,FOLLOW_LANE,4.599669,4.600331,camera command; proximity clear
57.088,66.339,68.718,70.006,64.595,68.763,67.458,63.403,69.791,69.791,0,clear,1,FOLLOW_LANE,4.599669,4.600331,camera command; proximity clear
57.120,61.978,63.542,70.278,67.304,65.867,59.636,66.871,73.051,73.051,0,clear,1,FOLLOW_LANE,4.599669,4.600331,camera command; proximity clear
57.152,60.292,68.711,62.095,67.801,57.448,67.859,67.521,65.314,68.711,0,clear,1,FOLLOW_LANE,4.599669,4.600331,camera command; proximity clear
57.184,69.470,63.870,65.462,59.484,62.219,68.639,67.095,74.903,74.903,0,clear,1,FOLLOW_LANE,4.599669,4.600331,camera command; proximity clear
57.216,74.973,63.708,63.349,68.769,69.245,64.656,71.439,65.338,74.973,0,clear,1,FOLLOW_LANE,4.599669,4.600331,camera command; proximity clear
57.248,64.146,66.968,75.345,61.936,77.459,66.290,69.073,63.573,69.073,0,clear,1,FOLLOW_LANE,4.599669,4.600331,camera command; proximity clear
57.280,64.274,69.911,63.621,73.281,70.686,64.486,67.115,66.607,69.911,0,clear,1,FOLLOW_LANE,4.599669,4.600331,camera command; proximity clear
57.312,64.827,66.001,68.958,70.720,69.379,66.891,69.103,65.791,69.103,0,clear,1,FOLLOW_LANE,4.599669,4.600331,camera command; proximity clear
57.344,70.132,64.305,70.736,68.701,63.740,68.306,71.330,66.131,71.330,0,clear,1,FOLLOW_LANE,4.599669,4.600331,camera command; proximity clear
57.376,66.940,72.801,62.916,66.966,62.408,66.807,64.251,69.980,72.801,0,clear,1,FOLLOW_LANE,4.599669,4.600331,camera command; proximity clear
57.408,70.223,67.637,70.603,63.379,69.545,67.632,69.911,64.255,70.223,0,clear,1,FOLLOW_LANE,4.599669,4.600331,camera command; proximity clear
57.440,67.911,70.079,67.785,70.905,65.877,65.206,67.161,68.679,70.079,0,clear,1,FOLLOW_LANE,4.599669,4.600331,camera command; proximity clear
57.472,71.015,70.910,68.849,65.547,67.853,68.834,71.129,67.067,71.129,0,clear,1,FOLLOW_LANE,4.599669,4.600331,camera command; proximity clear
57.504,65.137,70.071,65.496,70.054,67.178,68.384,69.532,65.937,70.071,0,clear,1,FOLLOW_LANE,4.599669,4.600331,camera command; proximity clear
57.536,68.479,66.659,70.007,70.427,67.965,60.525,62.835,67.604,68.479,0,clear,1,FOLLOW_LANE,4.599669,4.600331,camera command; proximity clear
57.568,67.051,71.463,65.110,67.372,62.593,69.223,70.518,71.957,71.957,0,clear,1,FOLLOW_LANE,4.599669,4.600331,camera command; proximity clear
57.600,66.114,73.657,66.304,64.672,69.675,63.837,71.754,68.018,73.657,0,clear,1,FOLLOW_LANE,4.599669,4.600331,camera command; proximity clear
57.632,69.592,65.992,63.737,70.400,64.680,68.439,64.925,68.589,69.592,0,clear,1,FOLLOW_LANE,4.599669,4.600331,camera command; proximity clear
57.664,67.528,68.997,66.173,75.762,76.027,62.005,72.556,70.456,72.556,0,clear,1,FOLLOW_LANE,4.599669,4.600331,camera command; proximity clear
57.696,72.531,60.166,70.676,68.311,64.928,65.774,63.331,67.806,72.531,0,clear,1,FOLLOW_LANE,4.599669,4.600331,camera command; proximity clear
57.728,69.465,66.413,71.873,66.676,65.530,67.582,65.329,66.812,69.465,0,clear,1,FOLLOW_LANE,4.599669,4.600331,camera command; proximity clear
57.760,67.981,69.662,62.064,69.135,67.056,66.328,68.980,66.991,69.662,0,clear,1,FOLLOW_LANE,4.599669,4.600331,camera command; proximity clear
57.792,67.373,67.716,61.168,71.898,66.446,74.610,67.762,61.741,67.762,0,clear,1,FOLLOW_LANE,4.599669,4.600331,camera command; proximity clear
57.824,68.389,67.588,67.790,69.236,71.152,66.434,71.306,67.243,71.306,0,clear,1,FOLLOW_LANE,4.599669,4.600331,camera command; proximity clear
57.856,67.282,68.062,64.323,68.551,62.146,65.561,65.582,69.826,69.826,0,clear,1,FOLLOW_LANE,4.599669,4.600331,camera command; proximity clear
57.888,64.332,64.071,58.640,63.169,65.360,68.383,66.272,71.108,71.108,0,clear,1,FOLLOW_LANE,4.665298,4.534702,camera command; proximity clear
57.920,68.978,66.046,64.661,62.765,67.311,70.019,66.878,67.727,68.978,0,clear,1,FOLLOW_LANE,4.584048,4.615952,camera command; proximity clear
57.952,67.301,66.840,67.560,70.742,61.380,64.696,70.514,70.449,70.514,0,clear,1,FOLLOW_LANE,4.599673,4.600327,camera command; proximity clear
57.984,62.885,70.684,65.751,66.512,66.240,68.589,62.614,67.049,70.684,0,clear,1,FOLLOW_LANE,4.599673,4.600327,camera command; proximity clear
58.016,67.676,60.136,68.057,62.284,64.209,65.757,65.948,63.064,67.676,0,clear,1,FOLLOW_LANE,4.501229,4.698770,camera command; proximity clear
58.048,71.193,66.799,66.079,71.196,65.483,65.659,70.370,70.226,71.193,0,clear,1,FOLLOW_LANE,4.459032,4.740968,camera command; proximity clear
58.080,74.542,64.957,63.214,68.714,68.508,64.527,64.952,65.887,74.542,0,clear,1,FOLLOW_LANE,4.409018,4.790982,camera command; proximity clear
58.112,70.314,68.272,65.177,70.812,67.015,68.821,68.573,74.398,74.398,0,clear,1,FOLLOW_LANE,4.359000,4.841000,camera command; proximity clear
58.144,64.311,69.856,64.881,64.918,63.529,64.753,66.143,73.456,73.456,0,clear,1,FOLLOW_LANE,4.308978,4.891022,camera command; proximity clear
58.176,69.544,65.905,67.029,68.303,66.946,66.753,66.761,68.955,69.544,0,clear,1,FOLLOW_LANE,4.258952,4.941048,camera command; proximity clear
58.208,63.069,69.878,66.083,68.778,66.652,61.183,64.793,74.683,74.683,0,clear,1,FOLLOW_LANE,4.241737,4.958263,camera command; proximity clear
58.240,70.925,68.646,64.836,67.941,67.095,65.501,68.963,70.711,70.925,0,clear,1,FOLLOW_LANE,4.216706,4.983293,camera command; proximity clear
58.272,68.886,62.946,67.004,69.187,66.607,61.054,68.962,62.963,68.962,0,clear,1,FOLLOW_LANE,4.191674,5.008325,camera command; proximity clear
58.304,69.703,63.435,66.846,66.051,62.298,68.455,73.165,66.829,73.165,0,clear,1,FOLLOW_LANE,4.232269,4.967731,camera command; proximity clear
58.336,71.562,64.504,64.233,70.562,62.084,63.928,58.638,63.786,71.562,0,clear,1,FOLLOW_LANE,4.257241,4.942759,camera command; proximity clear
58.368,65.301,64.464,65.298,60.240,70.520,67.308,70.051,65.091,70.051,0,clear,1,FOLLOW_LANE,4.249401,4.950599,camera command; proximity clear
58.400,65.377,68.908,67.822,66.669,66.221,67.238,64.529,70.493,70.493,0,clear,1,FOLLOW_LANE,4.249373,4.950627,camera command; proximity clear
58.432,64.830,68.347,65.903,69.263,70.116,67.829,63.163,68.627,68.627,0,clear,1,FOLLOW_LANE,4.314974,4.885026,camera command; proximity clear
58.464,64.900,69.838,66.031,71.480,65.219,69.173,68.305,64.269,69.838,0,clear,1,FOLLOW_LANE,4.299325,4.900675,camera command; proximity clear
58.496,68.067,62.628,65.367,69.081,67.320,64.450,66.882,61.253,68.067,0,clear,1,FOLLOW_LANE,4.299301,4.900699,camera command; proximity clear
58.528,66.104,66.326,70.769,64.834,62.190,69.955,69.857,65.683,69.857,0,clear,1,FOLLOW_LANE,4.299277,4.900723,camera command; proximity clear
58.560,67.384,65.754,63.579,74.479,69.276,69.581,66.336,69.551,69.551,0,clear,1,FOLLOW_LANE,4.332067,4.867932,camera command; proximity clear
58.592,68.939,70.008,63.014,68.111,67.566,73.316,66.406,69.066,70.008,0,clear,1,FOLLOW_LANE,4.324233,4.875767,camera command; proximity clear
58.624,68.179,66.517,67.633,65.337,64.524,70.230,65.362,68.370,68.370,0,clear,1,FOLLOW_LANE,4.357025,4.842974,camera command; proximity clear
58.656,66.697,67.941,66.322,63.944,70.630,65.995,70.464,66.130,70.464,0,clear,1,FOLLOW_LANE,4.349193,4.850807,camera command; proximity clear
58.688,73.831,74.001,67.538,66.412,69.687,71.065,69.564,67.747,74.001,0,clear,1,FOLLOW_LANE,4.414802,4.785198,camera command; proximity clear
58.720,68.872,65.691,67.363,72.236,66.084,68.493,64.755,67.752,68.872,0,clear,1,FOLLOW_LANE,4.431976,4.768024,camera command; proximity clear
58.752,65.096,77.089,67.460,68.489,64.150,64.340,70.341,65.259,77.089,0,clear,1,FOLLOW_LANE,4.522593,4.677407,camera command; proximity clear
58.784,71.370,66.636,62.112,64.472,62.043,67.607,61.335,72.991,72.991,0,clear,1,FOLLOW_LANE,4.564776,4.635224,camera command; proximity clear
58.816,66.612,67.256,63.688,65.061,69.112,69.433,76.371,68.378,76.371,0,clear,1,FOLLOW_LANE,4.614776,4.585224,camera command; proximity clear
58.848,63.003,63.415,68.604,68.432,69.762,65.633,68.687,66.749,68.687,0,clear,1,FOLLOW_LANE,4.599151,4.600849,camera command; proximity clear
58.880,69.251,71.236,65.804,67.082,72.996,70.922,71.867,68.363,71.867,0,clear,1,FOLLOW_LANE,4.599151,4.600849,camera command; proximity clear
58.912,61.080,63.951,67.729,65.964,70.199,64.765,59.397,65.154,65.154,0,clear,1,FOLLOW_LANE,4.599151,4.600849,camera command; proximity clear
58.944,65.882,67.566,73.796,57.945,68.841,68.877,63.690,61.901,67.566,0,clear,1,FOLLOW_LANE,4.599151,4.600849,camera command; proximity clear
58.976,67.843,66.694,64.633,68.143,59.556,65.529,72.079,71.075,72.079,0,clear,1,FOLLOW_LANE,4.599151,4.600849,camera command; proximity clear
59.008,69.091,64.330,65.819,67.570,67.907,67.897,67.893,72.463,72.463,0,clear,1,FOLLOW_LANE,4.697594,4.502406,camera command; proximity clear
59.040,66.612,68.607,67.139,67.337,68.364,70.424,61.991,63.973,68.607,0,clear,1,FOLLOW_LANE,4.674163,4.525837,camera command; proximity clear
59.072,64.843,65.274,65.517,69.458,67.222,59.806,63.904,66.866,66.866,0,clear,1,FOLLOW_LANE,4.674169,4.525831,camera command; proximity clear
59.104,61.860,63.769,70.614,66.871,64.259,59.983,72.224,68.034,72.224,0,clear,1,FOLLOW_LANE,4.674175,4.525825,camera command; proximity clear
59.136,62.258,62.896,65.860,57.745,62.934,64.916,66.997,66.569,66.997,0,clear,1,FOLLOW_LANE,4.641366,4.558634,camera command; proximity clear
59.168,66.479,64.789,72.009,65.360,67.354,65.910,64.833,65.503,66.479,0,clear,1,FOLLOW_LANE,4.649183,4.550817,camera command; proximity clear
59.200,63.499,66.888,71.280,70.251,65.001,67.803,66.442,69.649,69.649,0,clear,1,FOLLOW_LANE,4.649187,4.550813,camera command; proximity clear
59.232,66.586,64.345,68.076,69.099,69.060,72.488,63.888,71.585,71.585,0,clear,1,FOLLOW_LANE,4.649191,4.550809,camera command; proximity clear
59.264,66.621,68.595,66.091,65.956,59.690,68.597,66.812,63.213,68.595,0,clear,1,FOLLOW_LANE,4.649195,4.550805,camera command; proximity clear
59.296,65.304,65.995,66.914,67.879,67.854,70.304,68.223,68.703,68.703,0,clear,1,FOLLOW_LANE,4.649199,4.550801,camera command; proximity clear
59.328,62.394,65.912,66.600,64.388,67.864,65.065,63.342,63.583,65.912,0,clear,1,FOLLOW_LANE,4.649203,4.550797,camera command; proximity clear
59.360,64.962,63.298,65.281,66.741,69.897,67.800,66.522,73.954,73.954,0,clear,1,FOLLOW_LANE,4.682021,4.517978,camera command; proximity clear
59.392,61.226,64.283,67.353,65.312,61.226,69.781,67.357,68.235,68.235,0,clear,1,FOLLOW_LANE,4.641400,4.558599,camera command; proximity clear
59.424,69.780,69.548,67.301,70.272,60.113,67.777,62.962,72.995,72.995,0,clear,1,FOLLOW_LANE,4.682031,4.517968,camera command; proximity clear
59.456,63.253,63.931,66.432,63.042,67.064,66.683,67.269,68.431,68.431,0,clear,1,FOLLOW_LANE,4.674225,4.525775,camera command; proximity clear
59.488,70.239,67.026,65.504,71.427,67.187,62.907,70.041,64.688,70.239,0,clear,1,FOLLOW_LANE,4.657824,4.542176,camera command; proximity clear
59.520,62.505,72.952,67.151,65.421,65.969,64.500,69.603,65.707,72.952,0,clear,1,FOLLOW_LANE,4.678142,4.521858,camera command; proximity clear
59.552,67.365,64.591,63.965,72.273,64.408,71.265,58.497,66.547,67.365,0,clear,1,FOLLOW_LANE,4.674242,4.525758,camera command; proximity clear
59.584,64.026,64.431,66.890,73.339,68.245,64.168,64.930,67.696,67.696,0,clear,1,FOLLOW_LANE,4.674248,4.525752,camera command; proximity clear
59.616,65.104,67.574,70.018,68.903,64.903,66.788,64.793,67.612,67.612,0,clear,1,FOLLOW_LANE,4.575810,4.624189,camera command; proximity clear
59.648,66.567,65.585,69.320,68.838,65.169,63.359,72.065,64.877,72.065,0,clear,1,FOLLOW_LANE,4.599248,4.600752,camera command; proximity clear
59.680,66.851,69.124,65.521,68.504,65.375,66.862,65.807,60.446,69.124,0,clear,1,FOLLOW_LANE,4.599248,4.600752,camera command; proximity clear
59.712,64.979,63.184,62.724,71.012,66.752,72.801,67.904,63.050,67.904,0,clear,1,FOLLOW_LANE,4.599248,4.600752,camera command; proximity clear
59.744,68.006,67.725,64.183,68.515,69.630,62.605,67.186,74.279,74.279,0,clear,1,FOLLOW_LANE,4.533619,4.666381,camera command; proximity clear
59.776,68.475,67.918,68.978,63.383,68.364,66.643,64.176,65.759,68.475,0,clear,1,FOLLOW_LANE,4.483611,4.716389,camera command; proximity clear
59.808,65.299,65.207,69.198,66.919,67.389,70.268,67.532,63.929,67.532,0,clear,1,FOLLOW_LANE,4.466413,4.733586,camera command; proximity clear
59.840,68.843,70.638,69.487,68.095,67.912,67.724,66.150,61.243,70.638,0,clear,1,FOLLOW_LANE,4.441401,4.758598,camera command; proximity clear
59.872,73.968,69.346,65.254,65.990,65.020,65.435,67.210,60.207,73.968,0,clear,1,FOLLOW_LANE,4.416387,4.783612,camera command; proximity clear
59.904,63.204,68.599,66.556,69.840,69.359,64.035,70.967,63.387,70.967,0,clear,1,FOLLOW_LANE,4.391371,4.808628,camera command; proximity clear
59.936,68.609,70.565,67.884,65.422,66.421,69.122,68.418,72.362,72.362,0,clear,1,FOLLOW_LANE,4.399168,4.800832,camera command; proximity clear
59.968,64.773,61.266,62.493,68.266,70.867,65.549,74.710,62.814,74.710,0,clear,1,FOLLOW_LANE,4.366337,4.833662,camera command; proximity clear
60.000,66.580,67.208,66.500,73.554,66.384,67.770,70.931,71.681,71.681,0,clear,1,FOLLOW_LANE,4.374132,4.825868,camera command; proximity clear
60.032,66.861,61.642,67.674,65.110,70.975,64.578,62.751,63.620,66.861,0,clear,1,FOLLOW_LANE,4.341299,4.858700,camera command; proximity clear
60.064,65.232,69.184,70.992,64.867,67.404,68.718,70.150,65.449,70.150,0,clear,1,FOLLOW_LANE,4.349092,4.850908,camera command; proximity clear
60.096,65.711,60.532,66.603,63.322,64.360,66.467,67.310,59.772,67.310,0,clear,1,FOLLOW_LANE,4.349072,4.850928,camera command; proximity clear
60.128,66.499,72.689,63.161,66.045,68.300,64.446,64.538,63.175,72.689,0,clear,1,FOLLOW_LANE,4.349052,4.850948,camera command; proximity clear
60.160,68.182,69.978,61.329,66.222,64.542,63.748,70.379,72.526,72.526,0,clear,1,FOLLOW_LANE,4.349032,4.850968,camera command; proximity clear
60.192,64.705,64.060,67.953,66.225,68.315,67.711,70.503,69.317,70.503,0,clear,1,FOLLOW_LANE,4.349012,4.850988,camera command; proximity clear
60.224,70.086,61.759,63.677,67.663,65.797,63.652,62.765,68.180,70.086,0,clear,1,FOLLOW_LANE,4.348992,4.851008,camera command; proximity clear
60.256,60.908,66.493,71.983,68.375,63.799,65.486,66.444,68.508,68.508,0,clear,1,FOLLOW_LANE,4.348972,4.851028,camera command; proximity clear
60.288,68.997,69.453,64.197,70.468,66.688,64.647,69.044,62.845,69.453,0,clear,1,FOLLOW_LANE,4.381766,4.818233,camera command; proximity clear
60.320,63.508,72.591,62.385,65.372,74.825,67.884,59.206,65.320,72.591,0,clear,1,FOLLOW_LANE,4.373936,4.826064,camera command; proximity clear
60.352,69.165,72.214,67.721,66.019,65.168,70.413,68.756,65.228,72.214,0,clear,1,FOLLOW_LANE,4.373918,4.826082,camera command; proximity clear
60.384,65.043,65.186,68.957,68.092,65.075,66.310,67.317,71.119,71.119,0,clear,1,FOLLOW_LANE,4.373900,4.826100,camera command; proximity clear
60.416,66.472,67.204,67.289,69.258,73.589,61.610,74.747,65.097,74.747,0,clear,1,FOLLOW_LANE,4.406696,4.793303,camera command; proximity clear
60.448,64.300,63.245,70.900,69.256,66.896,68.413,65.557,65.938,65.938,0,clear,1,FOLLOW_LANE,4.366053,4.833946,camera command; proximity clear
60.480,68.708,72.258,61.469,70.337,66.297,68.394,67.311,67.002,72.258,0,clear,1,FOLLOW_LANE,4.406662,4.793337,camera command; proximity clear
